228,340,198,341,197,281,149,108,317,351,298,364,93,5.04,0.99991,0.74879,0.86994
229,341,197,341,197,310,149,79,323,352,308,366,95,5.54,0.99997,0.77003,0.88057
230,341,197,341,197,310,139,89,327,356,310,368,97,5.52,0.99998,0.77171,0.88194
231,342,196,341,197,310,139,89,328,356,311,368,97,5.54,0.99998,0.7749,0.88333
232,342,196,341,197,310,139,89,328,356,311,368,97,5.54,0.99998,0.77738,0.88511
233,342,196,341,197,310,139,89,328,356,311,368,97,5.54,0.99998,0.77991,0.88616
234,347,191,341,197,310,139,89,333,357,314,371,97,5.72,0.99999,0.92369,0.95366
235,341,197,341,197,295,139,104,325,353,306,367,99,5.28,0.99993,0.91168,0.94654
236,341,197,341,197,295,139,104,325,356,313,368,100,6.28,1,0.93631,0.9617
237,341,197,341,197,295,139,104,325,353,312,367,100,6.26,1,0.93591,0.96211
238,341,197,341,197,295,139,104,325,353,312,367,100,6.54,1,0.94133,0.96555
239,340,198,341,197,295,139,104,324,352,305,367,100,5.44,0.99993,0.91628,0.95097
240,340,198,341,197,295,139,104,324,352,305,367,100,5.44,0.99993,0.91628,0.95114
241,340,198,341,197,295,139,104,324,352,305,367,100,5.44,0.99993,0.91628,0.95132
242,341,197,341,197,295,139,104,325,356,307,368,100,5.44,0.99994,0.91628,0.95149
243,341,197,341,197,295,139,104,325,356,307,368,98,5.44,0.99994,0.91628,0.95165
244,341,197,341,197,295,139,104,325,356,306,368,98,5.36,0.99993,0.91402,0.95047
245,341,197,341,197,295,139,104,324,353,304,367,95,4.88,0.99984,0.89886,0.94158
246,341,197,341,197,295,139,104,324,353,304,367,96,4.88,0.99984,0.89886,0.94169
247,341,197,341,197,295,139,104,324,353,304,367,96,4.88,0.99984,0.89886,0.9418
248,341,197,341,197,295,139,104,325,356,307,368,98,5.12,0.99992,0.90679,0.94606
249,341,197,341,197,295,139,104,325,356,307,368,98,5.12,0.99992,0.90679,0.94619
250,339,199,341,197,263,149,126,315,357,294,374,125,4.12,0.9993,0.86836,0.92271
250,339,199,341,197,263,149,126,315,357,294,374,125,4.12,0.9993,0.86836,0.92273
251,346,192,352,186,263,149,126,322,364,301,380,126,4.58,0.99982,0.88786,0.93486
252,328,210,334,204,263,149,126,304,352,284,374,126,3.64,0.99758,0.84409,0.9083
253,328,210,334,204,263,149,126,304,352,284,374,127,3.64,0.99758,0.84409,0.90827
254,328,210,334,204,263,149,126,304,352,284,374,127,3.64,0.99758,0.84409,0.90824
255,325,213,329,209,263,149,126,300,348,282,368,126,3.48,0.99617,0.83501,0.90235
256,324,214,323,215,263,149,126,300,348,281,368,126,3.52,0.99616,0.83733,0.9038
257,323,215,323,215,263,158,117,299,347,279,368,126,3.4,0.99548,0.83073,0.89909
258,316,222,310,228,263,158,117,293,339,277,359,128,3.2,0.99156,0.82014,0.89155
259,306,232,279,259,247,158,133,283,329,267,352,127,2.52,0.96447,0.77285,0.85974
260,306,232,279,259,247,158,133,283,329,267,352,127,2.52,0.96447,0.77475,0.86003
