1,736518.0,736520.0,736522.583067,1500,51,45,
7,736516.0,736520.0,736531.952743,1053,51,43,5
1,736514.0,736517.0,736518.708275,1500,50,45,
2,736514.0,736517.0,736518.630903,1500,49,50,
21,736513.0,736517.0,736518.601088,1543,51,45,5
4,736513.0,736515.0,736517.603993,1300,45,48,6
100,736511.0,736515.0,736516.830139,2001,48,49,3
98,736508.0,736514.0,736516.603356,11486,50,49,
1,736511.0,736513.0,736516.630787,1500,51,45,
2,736509.0,736511.0,736512.631748,1500,50,48,
1,736508.0,736510.0,736511.723831,1500,52,44,
96,736507.0,736510.0,736516.582211,1000,50,47,3
21,736506.0,736510.0,736511.611574,1543,49,46,6
111,736508.0,736509.0,736516.609306,2162,45,47,8
26,736508.0,736509.0,736511.607616,853,48,47,6
5,736507.0,736509.0,736511.619826,1017,50,47,3
4,736505.0,736508.0,736510.594051,1300,47,49,4
100,736505.0,736508.0,736508.66963,4001,46,50,3
2,736504.0,736508.0,736509.612951,1500,52,48,
13,736502.0,736508.0,736511.762269,1610,48,48,4
1,736505.0,736507.0,736508.708993,1500,50,45,
98,736501.0,736507.0,736509.594792,6556,52,47,1
12,736496.0,736507.0,736518.7689,2245,50,44,7
1,736502.0,736504.0,736505.708634,1500,50,45,5
18,736501.0,736504.0,736507.547975,1001,56,41,3
9,736500.0,736504.0,736508.882801,1000,51,45,4
2,736501.0,736503.0,736504.716447,1500,50,49,
21,736499.0,736503.0,736504.608021,1585,50,46,4
4,736499.0,736501.0,736503.650949,1300,47,48,5
1,736499.0,736501.0,736502.710255,1500,50,45,
100,736496.0,736501.0,736501.853681,3891,46,50,4
11,736497.0,736500.0,736505.600648,1001,52,45,2
33,736496.0,736500.0,736504.623681,803,49,46,5
2,736496.0,736500.0,736501.624815,1500,50,49,
98,736494.0,736500.0,736502.585359,18208,51,49,1
1,736496.0,736498.0,736501.719502,1500,53,43,
111,736497.0,736497.0,736498.785891,2197,50,46,4
98,736494.0,736496.0,736497.899502,4322,51,47,2
21,736492.0,736496.0,736497.641782,1602,48,47,5
1,736493.0,736495.0,736496.708808,1500,53,44,
2,736493.0,736495.0,736496.620266,1500,48,50,
103,736491.0,736494.0,736495.886042,1000,53,42,5
8,736490.0,736494.0,736497.032049,1280,53,41,6
98,736487.0,736493.0,736495.611146,10604,51,48,1
1,736490.0,736492.0,736494.629676,1500,52,44,
100,736489.0,736490.0,736495.744468,1362,47,50,4
2,736488.0,736490.0,736491.821678,1500,49,49,
1,736487.0,736489.0,736490.708715,1500,53,43,
5,736486.0,736489.0,736495.925949,1004,51,46,3
21,736485.0,736489.0,736490.645208,1716,49,47,4
2,736483.0,736487.0,736488.590532,1500,51,48,
1,736484.0,736486.0,736487.70934,1500,50,44,
4,736483.0,736486.0,736488.686968,2000,46,48,6
100,736482.0,736486.0,736488.597755,4002,48,48,4
105,736481.0,736486.0,736487.835289,908,51,42,7
98,736480.0,736486.0,736488.638171,10520,51,49,1
1,736481.0,736483.0,736484.711505,1500,51,45,
2,736480.0,736482.0,736483.655926,1500,51,48,
21,736478.0,736482.0,736483.639213,1332,52,44,5
1,736478.0,736480.0,736481.710532,1500,52,44,
